"id","slug","fieldPath","protectedContext","before","after"
"NYJ-1997-0165","past-considerations-green-bay-packers-1997","perspectives.0.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"NYJ-1997-0165","past-considerations-green-bay-packers-1997","perspectives.1.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"GB-1997-0320","tyrone-davis-new-york-jets-1997","qaNotes","false","Batch 011 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"LAC-1998-0323","1998-1st-round-pick-2nd-overall-ryan-leaf-arizonast-louis-cardinals-1998","qaNotes","false","Final public-data QA complete. | should but this row is no longer defaulted to Even without evidence | Post-Copilot QA: Regraded in realistic-curve pass; MetaAI should verify notable source details, but this row is no longer defaulted to Even without evidence. Publish status normalized; no import blocker remains. Steelers-formula final package verified. | Landmark expanded sectioned deep-dive content applied. | Landmark Batch 2 Welker/Leaf/Bettis top-off added; GSC priority candidate. | Landmark Batch 2 Leaf/Bettis final word-count top-off added; GSC priority candidate.","Final public-data QA complete. | should but this row is no longer defaulted to Even without evidence | Post-Copilot QA: Regraded in realistic-curve pass; MetaAI should verify notable source details, but this row is no longer defaulted to Even without evidence. Publish status normalized; no import blocker remains. Steelers-formula final package verified. | Landmark expanded sectioned deep-dive content applied. | Landmark review Welker/Leaf/Bettis top-off added; GSC priority candidate. | Landmark review Leaf/Bettis final word-count top-off added; GSC priority candidate."
"LAC-1998-0323","1998-1st-round-pick-2nd-overall-ryan-leaf-arizonast-louis-cardinals-1998","perspectives.0.qaNotes","false","Final public-data QA complete. | Landmark expanded sectioned deep-dive content applied. | Landmark Batch 2 Welker/Leaf/Bettis top-off added; GSC priority candidate. | Landmark Batch 2 Leaf/Bettis final word-count top-off added; GSC priority candidate.","Final public-data QA complete. | Landmark expanded sectioned deep-dive content applied. | Landmark review Welker/Leaf/Bettis top-off added; GSC priority candidate. | Landmark review Leaf/Bettis final word-count top-off added; GSC priority candidate."
"LAC-1998-0323","1998-1st-round-pick-2nd-overall-ryan-leaf-arizonast-louis-cardinals-1998","perspectives.1.qaNotes","false","should but this row is no longer defaulted to Even without evidence | Landmark expanded sectioned deep-dive content applied. | Landmark Batch 2 Welker/Leaf/Bettis top-off added; GSC priority candidate. | Landmark Batch 2 Leaf/Bettis final word-count top-off added; GSC priority candidate.","should but this row is no longer defaulted to Even without evidence | Landmark expanded sectioned deep-dive content applied. | Landmark review Welker/Leaf/Bettis top-off added; GSC priority candidate. | Landmark review Leaf/Bettis final word-count top-off added; GSC priority candidate."
"NYJ-1998-0170","1998-3rd-round-pick-65th-overall-subsequently-traded-leonard-little-arizona-st-louis-cardi","qaNotes","false","Batch 007 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets."
"DEN-1998-04-16-0250","1999-2nd-round-pick-58th-overall-montae-reagor-san-francisco-49ers-1998","perspectives.0.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"DEN-1998-04-16-0250","1999-2nd-round-pick-58th-overall-montae-reagor-san-francisco-49ers-1998","perspectives.1.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"SF-1998-0294","tony-peterson-chicago-bears-1998","qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1998-0294","tony-peterson-chicago-bears-1998","perspectives.0.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1998-0294","tony-peterson-chicago-bears-1998","perspectives.1.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"MIA-1998-0168","1998-3rd-round-pick-79th-overall-lions-1998","qaNotes","false","Batch 007 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-1998-04-19-0251","1998-7th-round-pick-200th-overall-trey-teague-philadelphia-eagles-1998","perspectives.0.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"DEN-1998-04-19-0251","1998-7th-round-pick-200th-overall-trey-teague-philadelphia-eagles-1998","perspectives.1.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"SEA-1998-04-19-0100","1998-6th-round-pick-162nd-overall-carl-hansen-dallas-cowboys-1998","perspectives.0.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"SEA-1998-04-19-0100","1998-6th-round-pick-162nd-overall-carl-hansen-dallas-cowboys-1998","perspectives.1.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"PIT-1998-0320","1999-7th-round-pick-214th-overall-antonio-dingle-los-angeles-san-diego-chargers-1998","perspectives.0.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"PIT-1998-0320","1999-7th-round-pick-214th-overall-antonio-dingle-los-angeles-san-diego-chargers-1998","perspectives.1.qaNotes","false","Bottom Batch 020 final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed.","review final manual QA: canonical grades/verdict/perspectives aligned; duplicate and contaminated perspectives removed."
"CAR-1998-0012","panthers-indianapolis-colts-trade-1998-0012","qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"CAR-1998-0012","panthers-indianapolis-colts-trade-1998-0012","perspectives.0.qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"CAR-1998-0012","panthers-indianapolis-colts-trade-1998-0012","perspectives.1.qaNotes","false","Batch 026 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"GB-1998-0326","brian-hansen-new-york-jets-1998","qaNotes","false","Batch 011 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-1998-08-19-0252","1999-5th-round-pick-158th-overall-david-bowens-dallas-cowboys-1998","summary","false","Denver Broncos received 1999 5th round pick (158th overall, David Bowens). Dallas Cowboys received Kendall Watkins. The final Batch 019 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 1999 5th round pick (158th overall, David Bowens). Dallas Cowboys received Kendall Watkins. The final review favors Denver Broncos because that return produced stronger practical football value."
"DEN-1998-08-25-0253","past-considerations-san-francisco-49ers-1998","summary","false","San Francisco 49ers received Steve Gordon and David Richie. Denver Broncos received past considerations. The final Batch 019 review favors San Francisco 49ers because that return produced stronger practical football value.","San Francisco 49ers received Steve Gordon and David Richie. Denver Broncos received past considerations. The final review favors San Francisco 49ers because that return produced stronger practical football value."
"DEN-1998-08-30-0254","past-considerations-dallas-cowboys-1998","summary","false","Dallas Cowboys received Patrick Jeffers. Denver Broncos received past considerations. The final Batch 019 review favors Dallas Cowboys because that return produced stronger practical football value.","Dallas Cowboys received Patrick Jeffers. Denver Broncos received past considerations. The final review favors Dallas Cowboys because that return produced stronger practical football value."
"DEN-1998-08-30-0255","past-considerations-green-bay-packers-1998","summary","false","Green Bay Packers received Seth Joyner. Denver Broncos received past considerations. The final Batch 019 review favors Green Bay Packers because that return produced stronger practical football value.","Green Bay Packers received Seth Joyner. Denver Broncos received past considerations. The final review favors Green Bay Packers because that return produced stronger practical football value."
"PIT-1998-0323","1999-5th-round-pick-136th-overall-jerame-tuman-indianapolis-colts-1998","summary","false","Pittsburgh Steelers received 1999 5th round pick (136th overall, Jerame Tuman). Indianapolis Colts received Steve Conley. The final Batch 019 review favors Pittsburgh Steelers because that return produced stronger practical football value.","Pittsburgh Steelers received 1999 5th round pick (136th overall, Jerame Tuman). Indianapolis Colts received Steve Conley. The final review favors Pittsburgh Steelers because that return produced stronger practical football value."
"BUF-1999-0251","past-considerations-cleveland-browns-1999","summary","false","Buffalo Bills received past considerations. Cleveland Browns received Chris Spielman. The final Batch 019 review keeps this as an even trade because neither return separates enough for a win/loss label.","Buffalo Bills received past considerations. Cleveland Browns received Chris Spielman. The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"SF-1999-0299","1999-4th-round-pick-110th-overall-pierson-prioleau-cleveland-browns-1999","qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets."
"SF-1999-0299","1999-4th-round-pick-110th-overall-pierson-prioleau-cleveland-browns-1999","perspectives.0.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1999-0299","1999-4th-round-pick-110th-overall-pierson-prioleau-cleveland-browns-1999","perspectives.1.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-1999-03-02-0256","1999-3rd-round-pick-67th-overall-chris-watson-carolina-panthers-1999","summary","false","Denver Broncos received 1999 3rd round pick (67th overall, Chris Watson). Carolina Panthers received Jeff Lewis. The final Batch 019 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 1999 3rd round pick (67th overall, Chris Watson). Carolina Panthers received Jeff Lewis. The final review favors Denver Broncos because that return produced stronger practical football value."
"SEA-1999-03-19-0101","glenn-foley-new-york-jets-1999","summary","false","Seattle Seahawks received Glenn Foley. New York Jets received 1999 7th round pick (223rd overall, Ryan Young). The final Batch 019 review keeps this as an even trade because neither return separates enough for a win/loss label.","Seattle Seahawks received Glenn Foley. New York Jets received 1999 7th round pick (223rd overall, Ryan Young). The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"PIT-1999-0324","alex-van-dyke-new-york-jets-1999","summary","false","Pittsburgh Steelers received Alex Van Dyke. New York Jets received 1999 6th round pick (183rd overall, Marc Megna). The final Batch 019 review favors Pittsburgh Steelers because that return produced stronger practical football value.","Pittsburgh Steelers received Alex Van Dyke. New York Jets received 1999 6th round pick (183rd overall, Marc Megna). The final review favors Pittsburgh Steelers because that return produced stronger practical football value."
"PIT-1999-0325","past-considerations-green-bay-packers-1999","qaNotes","false","Batch 007 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"MIA-1999-0173","1999-2nd-round-pick-39th-overall-lions-1999","summary","false","Miami Dolphins received 1999 2nd round pick (39th overall, J.J. Johnson), 1999 3rd round pick (72nd overall, Grey Ruegamer) and 1999 5th round pick (142nd overall, Bryan Jones). Detroit Lions received 1999 1st round pick (27th overall, Aaron Gibson). The final Batch 019 review favors Miami Dolphins because that return produced stronger practical football value.","Miami Dolphins received 1999 2nd round pick (39th overall, J.J. Johnson), 1999 3rd round pick (72nd overall, Grey Ruegamer) and 1999 5th round pick (142nd overall, Bryan Jones). Detroit Lions received 1999 1st round pick (27th overall, Aaron Gibson). The final review favors Miami Dolphins because that return produced stronger practical football value."
"WAS-1999-0354","1999-1st-round-pick-7th-overall-champ-bailey-chicago-bears-1999","summary","false","Washington Commanders received 1999 1st round pick (7th overall, Champ Bailey). Chicago Bears received 1999 1st round pick (12th overall, Cade McNown), 1999 3rd round pick (71st overall, D'Wayne Bates), 1999 4th round pick (106th overall, Warrick Holdman), 1999 5th round pick (143rd overall, Jerry Wisne) and 2000 3rd round pick (87th overall, Dustin Lyman). The final Batch 019 review favors Washington Commanders because that return produced stronger practical football value.","Washington Commanders received 1999 1st round pick (7th overall, Champ Bailey). Chicago Bears received 1999 1st round pick (12th overall, Cade McNown), 1999 3rd round pick (71st overall, D'Wayne Bates), 1999 4th round pick (106th overall, Warrick Holdman), 1999 5th round pick (143rd overall, Jerry Wisne) and 2000 3rd round pick (87th overall, Dustin Lyman). The final review favors Washington Commanders because that return produced stronger practical football value."
"CLE-1999-0313","1999-6th-round-pick-174th-overall-marcus-spriggs-chicago-bears-1999-313","summary","false","Chicago Bears received 1999 6th round pick (184th overall, Rashard Cook) and 1999 7th round pick (221st overall, Sulecio Sanford). Cleveland Browns received 1999 6th round pick (174th overall, Marcus Spriggs). The final Batch 019 review favors Chicago Bears because that return produced stronger practical football value.","Chicago Bears received 1999 6th round pick (184th overall, Rashard Cook) and 1999 7th round pick (221st overall, Sulecio Sanford). Cleveland Browns received 1999 6th round pick (174th overall, Marcus Spriggs). The final review favors Chicago Bears because that return produced stronger practical football value."
"DEN-1999-04-18-0257","1999-6th-round-pick-179th-overall-desmond-clark-and-1999-7th-round-pick-218th-overall-bill","summary","false","Denver Broncos received 1999 6th round pick (179th overall, Desmond Clark) and 1999 7th round pick (218th overall, Billy Miller). Washington Commanders received 1999 5th round pick (165th overall, Derek Smith). The final Batch 019 review keeps this as an even trade because neither return separates enough for a win/loss label.","Denver Broncos received 1999 6th round pick (179th overall, Desmond Clark) and 1999 7th round pick (218th overall, Billy Miller). Washington Commanders received 1999 5th round pick (165th overall, Derek Smith). The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"MIN-1999-0189","1999-6th-round-pick-185th-overall-talance-sawyer-baltimore-ravens-1999","summary","false","Minnesota Vikings received 1999 6th round pick (185th overall, Talance Sawyer). Baltimore Ravens received Everett Lindsay. The final Batch 019 review favors Minnesota Vikings because that return produced stronger practical football value.","Minnesota Vikings received 1999 6th round pick (185th overall, Talance Sawyer). Baltimore Ravens received Everett Lindsay. The final review favors Minnesota Vikings because that return produced stronger practical football value."
"RAI-1999-0299","1999-5th-round-pick-146th-overall-pittsburgh-steelers-1999","summary","false","Las Vegas Raiders received 1999 5th round pick (146th overall, Eric Barton) and 1999 5th round pick (163rd overall subsequently traded, Craig Heimburger). Pittsburgh Steelers received 2000 3rd round pick (77th overall, Hank Poteat). The final Batch 019 review favors Las Vegas Raiders because that return produced stronger practical football value.","Las Vegas Raiders received 1999 5th round pick (146th overall, Eric Barton) and 1999 5th round pick (163rd overall subsequently traded, Craig Heimburger). Pittsburgh Steelers received 2000 3rd round pick (77th overall, Hank Poteat). The final review favors Las Vegas Raiders because that return produced stronger practical football value."
"SF-1999-0302","1999-4th-round-pick-96th-overall-subsequently-traded-paul-miranda-cleveland-browns-1999","qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1999-0302","1999-4th-round-pick-96th-overall-subsequently-traded-paul-miranda-cleveland-browns-1999","perspectives.0.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-1999-0302","1999-4th-round-pick-96th-overall-subsequently-traded-paul-miranda-cleveland-browns-1999","perspectives.1.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SEA-1999-06-25-0105","2000-3rd-round-pick-80th-overall-darrell-jackson-dallas-cowboys-1999","summary","false","Seattle Seahawks received 2000 3rd round pick (80th overall, Darrell Jackson). Dallas Cowboys received James McKnight. The final Batch 019 review favors Seattle Seahawks because that return produced stronger practical football value.","Seattle Seahawks received 2000 3rd round pick (80th overall, Darrell Jackson). Dallas Cowboys received James McKnight. The final review favors Seattle Seahawks because that return produced stronger practical football value."
"PIT-1999-0328","shar-pourdanesh-washington-redskins-commanders-1999","summary","false","Pittsburgh Steelers received Shar Pourdanesh. Washington Commanders received 2000 7th round pick (216th overall, Delbert Cowsette). The final Batch 019 review favors Pittsburgh Steelers because that return produced stronger practical football value.","Pittsburgh Steelers received Shar Pourdanesh. Washington Commanders received 2000 7th round pick (216th overall, Delbert Cowsette). The final review favors Pittsburgh Steelers because that return produced stronger practical football value."
"RAM-1999-0412","an-undisclosed-draft-pick-green-bay-packers-1999","summary","false","Green Bay Packers received Aaron Laing. Los Angeles Rams received undisclosed draft pick. The final Batch 019 review favors Green Bay Packers because that return produced stronger practical football value.","Green Bay Packers received Aaron Laing. Los Angeles Rams received undisclosed draft pick. The final review favors Green Bay Packers because that return produced stronger practical football value."
"DEN-1999-08-24-0258","2000-7th-round-pick-231st-overall-subsequently-traded-clifton-black-and-2001-7th-round-pic","summary","false","Washington Commanders received Tito Paul. Denver Broncos received 2000 7th round pick (231st overall subsequently traded, Clifton Black) and 2001 7th round pick (215th overall subsequently traded, Corey Hall). The final Batch 019 review favors Washington Commanders because that return produced stronger practical football value.","Washington Commanders received Tito Paul. Denver Broncos received 2000 7th round pick (231st overall subsequently traded, Clifton Black) and 2001 7th round pick (215th overall subsequently traded, Corey Hall). The final review favors Washington Commanders because that return produced stronger practical football value."
"CHI-1999-0409","glyn-milburn-green-bay-packers-1999","qaNotes","false","Batch 007 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SEA-1999-08-31-0106","derrick-mayes-green-bay-packers-1999","summary","false","Seattle Seahawks received Derrick Mayes. Green Bay Packers received 2000 7th round pick (229th overall, Ron Moore). The final Batch 019 review keeps this as an even trade because neither return separates enough for a win/loss label.","Seattle Seahawks received Derrick Mayes. Green Bay Packers received 2000 7th round pick (229th overall, Ron Moore). The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"SEA-1999-09-05-0107","cordell-taylor-jacksonville-jaguars-1999","summary","false","Seattle Seahawks received Cordell Taylor. Jacksonville Jaguars received undisclosed 2001 draft pick. The final Batch 019 review favors Seattle Seahawks because that return produced stronger practical football value.","Seattle Seahawks received Cordell Taylor. Jacksonville Jaguars received undisclosed 2001 draft pick. The final review favors Seattle Seahawks because that return produced stronger practical football value."
"DEN-1999-09-21-0259","john-avery-miami-dolphins-1999","summary","false","Denver Broncos received John Avery. Miami Dolphins received Marcus Nash. The final Batch 019 review keeps this as an even trade because neither return separates enough for a win/loss label.","Denver Broncos received John Avery. Miami Dolphins received Marcus Nash. The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"DEN-2000-02-24-0260","2001-7th-round-pick-219th-overall-subsequently-traded-kynan-forney-green-bay-packers-2000","summary","false","Denver Broncos received 2001 7th round pick (219th overall subsequently traded, Kynan Forney). Green Bay Packers received David Bowens. The final Batch 019 review keeps this as an even trade because neither return separates enough for a win/loss label.","Denver Broncos received 2001 7th round pick (219th overall subsequently traded, Kynan Forney). Green Bay Packers received David Bowens. The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"SF-2000-0307","2000-1st-round-pick-12th-overall-subsequently-traded-shaun-ellis-2-washington-redskins-com","qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2000-0307","2000-1st-round-pick-12th-overall-subsequently-traded-shaun-ellis-2-washington-redskins-com","perspectives.0.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2000-0307","2000-1st-round-pick-12th-overall-subsequently-traded-shaun-ellis-2-washington-redskins-com","perspectives.1.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"DEN-2000-03-07-0261","billy-jenkins-los-angeles-st-louis-rams-2000","summary","false","Los Angeles Rams received 2000 5th round pick (139th overall, Brian Young) and 2001 5th round pick (154th overall subsequently traded, Darnerien McCants). Denver Broncos received Billy Jenkins. The final Batch 019 review favors Los Angeles Rams because that return produced stronger practical football value.","Los Angeles Rams received 2000 5th round pick (139th overall, Brian Young) and 2001 5th round pick (154th overall subsequently traded, Darnerien McCants). Denver Broncos received Billy Jenkins. The final review favors Los Angeles Rams because that return produced stronger practical football value."
"DEN-2000-04-04-0262","2000-6th-round-pick-189th-overall-mike-anderson-los-angeles-st-louis-rams-2000","summary","false","Denver Broncos received 2000 6th round pick (189th overall, Mike Anderson). Los Angeles Rams received Derek Loville. The final Batch 019 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 2000 6th round pick (189th overall, Mike Anderson). Los Angeles Rams received Derek Loville. The final review favors Denver Broncos because that return produced stronger practical football value."
"DEN-2000-04-13-0263","2000-1st-round-pick-15th-overall-deltha-o-neal-and-2000-2nd-round-pick-45th-overall-kenoy","summary","false","Denver Broncos received 2000 1st round pick (15th overall, Deltha O'Neal) and 2000 2nd round pick (45th overall, Kenoy Kennedy). Baltimore Ravens received 2000 1st round pick (10th overall, Travis Taylor). The final Batch 019 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 2000 1st round pick (15th overall, Deltha O'Neal) and 2000 2nd round pick (45th overall, Kenoy Kennedy). Baltimore Ravens received 2000 1st round pick (10th overall, Travis Taylor). The final review favors Denver Broncos because that return produced stronger practical football value."
"SF-2000-0308","2000-1st-round-pick-16th-overall-julian-peterson-new-york-jets-2000","qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets."
"SF-2000-0308","2000-1st-round-pick-16th-overall-julian-peterson-new-york-jets-2000","perspectives.0.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2000-0308","2000-1st-round-pick-16th-overall-julian-peterson-new-york-jets-2000","perspectives.1.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2000-0309","2000-3rd-round-pick-86th-overall-jeff-ulbrich-seattle-seahawks-2000","qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets."
"SF-2000-0309","2000-3rd-round-pick-86th-overall-jeff-ulbrich-seattle-seahawks-2000","perspectives.0.qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"CLE-2000-0319","2000-7th-round-pick-209th-overall-eric-chandler-and-2000-7th-round-pick-225th-ov","summary","false","Chicago Bears received 2000 7th round pick (223rd overall, James Cotton), 2000 7th round pick (232nd overall subsequently traded, Jeff Harris) and 2000 7th round pick (254th overall, Michael Green). Cleveland Browns received 2000 7th round pick (209th overall, Eric Chandler) and 2000 7th round pick (225th overall, Rashidi Barnes). The final Batch 018 review favors Chicago Bears because that return produced stronger practical football value.","Chicago Bears received 2000 7th round pick (223rd overall, James Cotton), 2000 7th round pick (232nd overall subsequently traded, Jeff Harris) and 2000 7th round pick (254th overall, Michael Green). Cleveland Browns received 2000 7th round pick (209th overall, Eric Chandler) and 2000 7th round pick (225th overall, Rashidi Barnes). The final review favors Chicago Bears because that return produced stronger practical football value."
"SEA-2000-04-16-0112","2001-6th-round-pick-191st-overall-subsequently-tr-las-vegas-raiders-2000","summary","false","Seattle Seahawks received 2001 6th round pick (191st overall subsequently traded, Menson Holloway). Las Vegas Raiders received 2000 7th round pick (231st overall, Clifton Black). The final Batch 018 review keeps this as an even trade because neither return separates enough for a win/loss label.","Seattle Seahawks received 2001 6th round pick (191st overall subsequently traded, Menson Holloway). Las Vegas Raiders received 2000 7th round pick (231st overall, Clifton Black). The final review keeps this as an even trade because neither return separates enough for a win/loss label."
"DEN-2000-08-15-0265","2001-4th-round-pick-113th-overall-ben-hamilton-green-bay-packers-2000","summary","false","Denver Broncos received 2001 4th round pick (113th overall, Ben Hamilton). Green Bay Packers received Nate Wayne. The final Batch 018 review favors Denver Broncos because that return produced stronger practical football value.","Denver Broncos received 2001 4th round pick (113th overall, Ben Hamilton). Green Bay Packers received Nate Wayne. The final review favors Denver Broncos because that return produced stronger practical football value."
"DEN-2001-04-21-0266","2001-2nd-round-pick-51st-overall-paul-toviessi-buffalo-bills-2001","summary","false","Buffalo Bills received 2001 2nd round pick (58th overall, Travis Henry) and 2001 4th round pick (110th overall, Brandon Spoon). Denver Broncos received 2001 2nd round pick (51st overall, Paul Toviessi). The final Batch 018 review favors Buffalo Bills because that return produced stronger practical football value.","Buffalo Bills received 2001 2nd round pick (58th overall, Travis Henry) and 2001 4th round pick (110th overall, Brandon Spoon). Denver Broncos received 2001 2nd round pick (51st overall, Paul Toviessi). The final review favors Buffalo Bills because that return produced stronger practical football value."
"MIA-2001-0185","2001-2nd-round-pick-52nd-overall-cowboys-2001","qaNotes","false","Batch 010 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets."
"SF-2001-0315","2001-2nd-round-pick-47th-overall-jamie-winborn-2001-3rd-round-pick-green-bay-packers-2001","qaNotes","false","Batch 018 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
